item_id,item_name,unit_id,unit_name,category,subcategory,serving_size,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,total_carb,dietary_fiber,sugars,protein,calcium,iron,potassium,ingredients,allergens,scraped_at
246096511,Cilantro Lime Black Beans,27,It's Thyme,,Build Your Own Hot Toppings (Choose Up To Two),1.92 oz Portion (54g),40,NA,0g,0g,0mg,135mg,5g,2g,0g,2g,NA,NA,,"Bean Black Cn (BLACK BEANS, WATER, SALT, CALCIUM CHORIDE, FERROUS GLUCONATE.), Water Tap, Juice Lime Reconstituted (LIME JUICE FROM CONCENTRATE WATER, CONCENTRATED LIME JUICE, AND LESS THAN 2 OF LIME OIL, SODIUM BENZOATE PRESERVATIVE, SODIUM METABISULFITE PRESERVATIVE.), Cilantro Chopped Fresh Herb, Spice Chili Powder Mild 18 oz (CHILI PEPPER AND OTHER SPICES, SALT, GARLIC POWDER.), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Spice Cumin Ground Monarch 16 oz (GROUND CUMIN SEEDS)",,2025-06-04T13:57:02.026529
246096515,Mixed Roasted Vegetables,27,It's Thyme,,Build Your Own Hot Toppings (Choose Up To Two),2 oz Portion (55g),15,0g,0g,NA,0mg,420mg,4g,1g,2g,< 1g,15mg,0.42mg,,"Pepper Bell Red Choice 22-28, Broccoli Florets, Washed & Destemmed Fresh Parsley Herb, Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL)",,2025-06-04T13:57:02.619615
246096512,Chickpeas,27,It's Thyme,,Build Your Own Hot Toppings (Choose Up To Two),1 oz Disher (20g),10,0g,0g,0g,0mg,35mg,2g,< 1g,0g,< 1g,3mg,0.16mg,,"Bean Garbanzo in Brine Cn (PREPARED GARBANZO BEANS, WATER, SALT, DISODIUM EDTA ADDED FOR COLOR RETENTION.)",,2025-06-04T13:57:03.189693
246096513,Fire Roasted Corn with Poblano Peppers,27,It's Thyme,,Build Your Own Hot Toppings (Choose Up To Two),1.82 oz Portion (52g),50,2g,0g,NA,0mg,170mg,9g,1g,1g,1g,3mg,0.25mg,,"Corn Kernel White Super Sweet Fncy Fz, Corn Yellow Cut Frz, Peppers Poblano, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Juice Lime Reconstituted (LIME JUICE FROM CONCENTRATE WATER, CONCENTRATED LIME JUICE, AND LESS THAN 2 OF LIME OIL, SODIUM BENZOATE PRESERVATIVE, SODIUM METABISULFITE PRESERVATIVE.), Cilantro Chopped Fresh Herb, Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.)",,2025-06-04T13:57:03.773541
246096514,Quinoa,27,It's Thyme,,Build Your Own Hot Toppings (Choose Up To Two),1 oz Disher (19g),35,0.5g,0g,0g,0mg,0mg,7g,< 1g,0g,0g,NA,NA,,"Water Tap, Quinoa White (QUINOA)",,2025-06-04T13:57:04.345917
246096517,Marinated Artichokes,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),.922 oz Portion (26g),15,1g,NA,NA,NA,75mg,1g,NA,1g,< 1g,NA,NA,,"Artichoke Heart 40-50 Count Tin In Brine (ARTICHOKE HEARTS, WATER, SALT, CITRIC ACID.), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Unseasoned Rice Wine Vinegar (GLUCOSE SYRUP, WATER, ALCOHOL, RICE, CORN SYRUP, SALT), Juice Lemon Concentrate Plastic Btl (LEMON JUICE FROM CONCENTRATE (WATER, CONCENTRATED LEMON JUICE) AND LESS THAN 2% OF SODIUM BENZOATE, SODIUM METABISULFITE AND SODIUM SULFITE (PRESERVATIVES), LEMON OIL.), Washed & Destemmed Fresh Parsley Herb, Garlic Chopped in Water, Dried Basil Leaf (WHOLE BASIL LEAVES.), Dried Oregano Leaf (WHOLE OREGANO LEAVES.), Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Spice Paprika Spanish Ground Plastic Jug, Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.)",,2025-06-04T13:57:04.981389
246096519,Pickled Red Cabbage,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),.29 oz Portion (8g),0,0g,0g,NA,0mg,25mg,0g,0g,0g,0g,1mg,0.02mg,,"Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), Cabbage Red Medium Fresh, Vinegar Apple Cider Domestic 50 Grain (APPLE CIDER VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Water Tap, White Granulated Cane Sugar (GRANULATED SUGAR), Garlic Chopped in Water, Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA)",,2025-06-04T13:57:05.591956
246096524,Garlic Hummus,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),.675 oz Portion (19g),20,1g,0g,NA,0mg,60mg,2g,< 1g,0g,< 1g,4mg,0.15mg,,"Bean Garbanzo in Brine Cn (PREPARED GARBANZO BEANS, WATER, SALT, DISODIUM EDTA ADDED FOR COLOR RETENTION.), Butter Sunflower Seed Creamy 5 lb for IT (SUNFLOWER SEED, SUGAR, MONO-DIGLYCERIDES TO PREVENT SEPARATION, SALT, AND NATURAL MIXED TOCOPHEROLS TO PRESERVE FRESHNESS. PROCESSED IN A PEANUT AND TREE NUT FREE FACILITY.), Garlic Chopped in Water, Juice Lemon Concentrate Plastic Btl (LEMON JUICE FROM CONCENTRATE (WATER, CONCENTRATED LEMON JUICE) AND LESS THAN 2% OF SODIUM BENZOATE, SODIUM METABISULFITE AND SODIUM SULFITE (PRESERVATIVES), LEMON OIL.), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA)",,2025-06-04T13:57:06.177258
246096525,Pickled Jalapenos,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),.455 oz Portion (13g),5,0g,0g,NA,0mg,95mg,1g,0g,2g,0g,1mg,0.04mg,,"Pepper Jalapeno Whole #2 Grade Fresh Ref, Vinegar Distilled White Domestic (WHITE DISTILLED VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Water Tap, White Granulated Cane Sugar (GRANULATED SUGAR), Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Garlic Chopped in Water",,2025-06-04T13:57:06.767674
246096526,Red Pickled Onion,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),1.06 oz Portion (30g),15,0g,0g,0g,0mg,100mg,3g,0g,2g,0g,5mg,0.05mg,,"Jumbo Red Onion, Water Tap, Vinegar Apple Cider Domestic 50 Grain (APPLE CIDER VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Vinegar Distilled White Domestic (WHITE DISTILLED VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Honey Clover 3 lb (HONEY.), Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Red Flake Spiceology 10 oz (CRUSHED CHILE PEPPERS)",,2025-06-04T13:57:07.342439
246096516,Fresh Apple Slices,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),2 oz Portion (57g),30,0g,0g,0g,0mg,0mg,8g,2g,6g,0g,9mg,0.17mg,,"Apple Asst Variety Slcd Skn On Fresh (APPLES, CITRIC ACID (VITAMIN C), CALCIUM)",,2025-06-04T13:57:07.928844
246096518,Baby Arugula,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),.5 oz Portion (14g),0,0g,0g,0g,0mg,5mg,0g,0g,0g,0g,NA,NA,,Green Arugula (ARUGULA),,2025-06-04T13:57:08.500523
246096520,Shredded Carrots,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),1 oz Disher (14g),5,0g,0g,0g,0mg,10mg,1g,0g,< 1g,0g,NA,NA,,Jumbo Carrots (CARROT),,2025-06-04T13:57:09.081287
246096521,Chopped Cilantro,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),1 oz Disher (7g),35,0g,0g,0g,0mg,30mg,7g,0g,0g,0g,NA,NA,,Cilantro Chopped Fresh Herb,,2025-06-04T13:57:09.662716
246096522,Dried Cranberries,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),1 oz Disher (15g),50,0g,0g,0g,0mg,0mg,12g,1g,11g,0g,NA,NA,,"Cranberry Dried Sweet (DRIED CRANBERRIES, SUGAR, SUNFLOWER OIL.)",,2025-06-04T13:57:10.225920
246096523,Cucumbers,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),.58 oz Portion (16g),0,0g,0g,0g,0mg,0mg,0g,0g,0g,0g,2mg,0.04mg,,Cucumber Select Fresh 1.1 BU,,2025-06-04T13:57:10.808989
246096527,Banana Peppers,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),1 oz Disher (14g),0,0g,0g,0g,0mg,140mg,0g,0g,0g,0g,NA,NA,,"Pepper Banana Crinkle Cut Mild (FRESH BANANA PEPPERS, WATER, VINEGAR, SALT, CALCIUM CHLORIDE, SODIUM BENZOATE (PRESERVATIVE), YELLOW 5, SODIUM METABISULFITE (PRESERVATIVE))",,2025-06-04T13:57:11.406919
246096528,Roasted Red Peppers,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),1 oz Disher (24g),5,0g,0g,0g,0mg,55mg,< 1g,0g,< 1g,0g,NA,NA,,"Pepper Capia Red Whole Fire Rstd In Brin (ROASTED PEPPERS, WATER, SALT AND CITRIC ACID)",,2025-06-04T13:57:11.996430
246096529,Roasted Tomatoes,27,It's Thyme,,Build Your Own Cold Toppings (Choose Up to Three),1.6 oz Portion (45g),35,3g,0g,0g,0mg,150mg,2g,0g,1g,0g,5mg,0.28mg,,"Grape Tomatoes, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Spice Thyme Dried Leaf (THYME LEAVES.), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.)",,2025-06-04T13:57:12.598625
246096530,Green Goddess Ranch Dressing,27,It's Thyme,,Build Your Own Sauce/Salsa (Choose Up to Two),.38 oz Portion (11g),5,0.5g,0g,NA,0mg,15mg,0g,0g,NA,0g,NA,0.01mg,,"Water Tap, Vinegar Apple Cider Domestic 50 Grain (APPLE CIDER VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Juice Lemon Concentrate Plastic Btl (LEMON JUICE FROM CONCENTRATE (WATER, CONCENTRATED LEMON JUICE) AND LESS THAN 2% OF SODIUM BENZOATE, SODIUM METABISULFITE AND SODIUM SULFITE (PRESERVATIVES), LEMON OIL.), Butter Sunflower Seed Creamy 5 lb for IT (SUNFLOWER SEED, SUGAR, MONO-DIGLYCERIDES TO PREVENT SEPARATION, SALT, AND NATURAL MIXED TOCOPHEROLS TO PRESERVE FRESHNESS. PROCESSED IN A PEANUT AND TREE NUT FREE FACILITY.), Garlic Chopped in Water, Washed & Destemmed Fresh Parsley Herb, Fresh Chives, Fresh Baby Dill Herb (FRESH DILL.), Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Onion Powder, Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.)",,2025-06-04T13:57:13.212149
246096531,Pico de Gallo,27,It's Thyme,,Build Your Own Sauce/Salsa (Choose Up to Two),1 oz Portion (30g),10,NA,0g,NA,0mg,95mg,2g,0g,< 1g,0g,4mg,0.07mg,,"Plum Tomatoes, Onion Yellow Jumbo, Juice Lime Reconstituted (LIME JUICE FROM CONCENTRATE WATER, CONCENTRATED LIME JUICE, AND LESS THAN 2 OF LIME OIL, SODIUM BENZOATE PRESERVATIVE, SODIUM METABISULFITE PRESERVATIVE.), Pepper Jalapeno Whole #2 Grade Fresh Ref, Cilantro Chopped Fresh Herb, Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA)",,2025-06-04T13:57:13.787974
246096535,Smoky Chipotle Sauce,27,It's Thyme,,Build Your Own Sauce/Salsa (Choose Up to Two),2 oz Portion (57g),30,0g,0g,NA,NA,190mg,7g,< 1g,6g,NA,30mg,1.00mg,,"Pepper Chipotle Whole In Adobo Sauce Can, Water Tap, Vinegar Apple Cider Domestic 50 Grain (APPLE CIDER VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Honey Clover 3 lb (HONEY.), Tomato Paste 26% Light California Fancy (TOMATOES, CITRIC ACID.), Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Garlic Powder, Onion Powder, Spice Paprika Spanish Ground Plastic Jug (PAPRIKA AND LESS THAN 2% SILICON DIOXIDE TO PREVENT CAKING.), Spice Cumin Ground Monarch 16 oz (GROUND CUMIN SEEDS)",,2025-06-04T13:57:14.415320
246096536,Sweet Thai Chili Sauce,27,It's Thyme,,Build Your Own Sauce/Salsa (Choose Up to Two),.61 oz Portion (17g),30,0g,0g,0g,0mg,290mg,7g,0g,7g,0g,0mg,0mg,,"Sauce Chili Sweet Plastic Bottle Shelf Stable Rykoff Sexton 26 oz (WATER, SUGAR, PICKLED RED CHILI (RED CHILI, SALT, ACETIC ACID), DISTILLED VINEGAR, GARLIC, SALT, XANTHAN GUM, ACETIC ACID)",,2025-06-04T13:57:15.019116
246096538,Cilantro Lime Vinaigrette,27,It's Thyme,,Build Your Own Sauce/Salsa (Choose Up to Two),.44 oz Portion (12g),70,7g,1g,NA,0mg,15mg,1g,0g,0g,0g,1mg,0.01mg,,"Oil Olive Extra Virgin 3 LT, Vinegar Apple Cider Domestic 50 Grain (APPLE CIDER VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Juice Lime Reconstituted (LIME JUICE FROM CONCENTRATE WATER, CONCENTRATED LIME JUICE, AND LESS THAN 2 OF LIME OIL, SODIUM BENZOATE PRESERVATIVE, SODIUM METABISULFITE PRESERVATIVE.), Cilantro Chopped Fresh Herb, Honey Clover 3 lb (HONEY.), Garlic Chopped in Water, Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.)",,2025-06-04T13:57:15.622646
246096532,Mango Salsa,27,It's Thyme,,Build Your Own Sauce/Salsa (Choose Up to Two),1 oz Disher (21g),10,2g,NA,NA,NA,NA,2g,NA,99g,NA,0mg,0.26mg,,"Salsa Mango Peach Mild Ref Premium Sauce Del Pasado 48 oz (TOMATO, TOMATO JUICE, MANGO, PEACH, ONION, SUGAR, WATER, GREEN PEPPER, PIQUANTE PEPPER, SALT, WHITE VINEGAR, CILANTRO, JALAPENO PEPPER, DRIED ONION, LIME JUICE CONCENTRATE, CITRIC ACID, DRIED GARLIC, CELERY POWDER, HONEY POWDER (CANE SUGAR, HONEY), HABANERO PEPPER, SPICES, GARLIC, LIME OIL.)",,2025-06-04T13:57:16.206194
246096533,Tomatillo Salsa Verde,27,It's Thyme,,Build Your Own Sauce/Salsa (Choose Up to Two),1 oz Disher (20g),0,0g,0g,0g,0mg,30mg,0g,0g,0g,0g,0mg,0.00mg,,"Salsa Verde Tomatillo Green Fire Rstd (FIRE ROASTED TOMATILLOS (TOMATILLOS, CITRIC ACID [TO ACIDIFY]), TOMATILLOS, JALAPEA¿O PEPPERS, WATER, ROASTED POBLANO PEPPERS, ONIONS, CONTAINS 2% OR LESS OF SALT, CHIPOTLE PEPPER PUREE (WATER, CHIPOTLE PEPPERS), SPICES, DEHYDRATED GARLIC, SODIUM BENZOATE (PRESERVATIVE), SMOKE FLAVOR, XANTHAN GUM, DEHYDRATED CILANTRO.)",,2025-06-04T13:57:16.776683
246096537,Labanese Garlic Toum,27,It's Thyme,,Build Your Own Sauce/Salsa (Choose Up to Two),.41 oz Portion (12g),35,3g,0g,NA,NA,55mg,1g,0g,0g,0g,2mg,0.02mg,,"Dressing and Spread Vegan Hellman's (CANOLA OIL, WATER, VINEGAR, MODIFIED POTATO STARCH, SUGAR, SALT, MODIFIED CORN STARCH, NATURAL FLAVOUR, CONCENTRATED LEMON JUICE, SORBIC ACID (MAINTAINS QUALITY), SPICE, CALCIUM DISODIUM EDTA (MAINTAINS FLAVOUR).), Water Tap, Garlic Chopped in Water, Corn Starch, Juice Lemon Concentrate Plastic Btl (LEMON JUICE FROM CONCENTRATE (WATER, CONCENTRATED LEMON JUICE) AND LESS THAN 2% OF SODIUM BENZOATE, SODIUM METABISULFITE AND SODIUM SULFITE (PRESERVATIVES), LEMON OIL.), Oil Olive Extra Virgin 3 LT, Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA)",,2025-06-04T13:57:17.405834
246096534,Lemon Garlic Thyme Sauce,27,It's Thyme,,Build Your Own Sauce/Salsa (Choose Up to Two),1 oz Portion (27g),70,8g,1g,NA,0mg,75mg,0g,0g,0g,0g,3mg,0.03mg,,"Juice Lemon Concentrate Plastic Btl (LEMON JUICE FROM CONCENTRATE (WATER, CONCENTRATED LEMON JUICE) AND LESS THAN 2% OF SODIUM BENZOATE, SODIUM METABISULFITE AND SODIUM SULFITE (PRESERVATIVES), LEMON OIL.), Oil Olive Extra Virgin 3 LT, Garlic Chopped in Water, Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Spice Thyme Dried Leaf (THYME LEAVES.)",,2025-06-04T13:57:17.997394
246096539,Sweet Potato Chips,27,It's Thyme,,Build Your Own Add Ons/Sides (Choose Up to Five),2.42 oz Portion (69g),120,9g,0.5g,NA,NA,2410mg,11g,2g,3g,1g,19mg,0.35mg,,"Potato Sweet Box Fresh 120-130 Ct, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA), Spice Paprika Spanish Ground Plastic Jug",,2025-06-04T13:57:18.581055
246096540,Tabouleh,27,It's Thyme,,Build Your Own Add Ons/Sides (Choose Up to Five),1.73 oz Portion (49g),50,5g,0g,NA,0mg,190mg,2g,0g,< 1g,0g,13mg,0.53mg,,"Plum Tomatoes, Juice Lemon Concentrate Plastic Btl (LEMON JUICE FROM CONCENTRATE (WATER, CONCENTRATED LEMON JUICE) AND LESS THAN 2% OF SODIUM BENZOATE, SODIUM METABISULFITE AND SODIUM SULFITE (PRESERVATIVES), LEMON OIL.), Washed & Destemmed Fresh Parsley Herb, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Onion Yellow Jumbo, Salt Granulated Bag Diamond Crystal (SALT, YELLOW PRUSSIATE OF SODA)",,2025-06-04T13:57:19.173515
246096541,Blue Corn Tortilla Chips,27,It's Thyme,,Build Your Own Add Ons/Sides (Choose Up to Five),6 Ct Portion (43g),230,12g,1.5g,0g,0mg,160mg,26g,3g,0g,3g,30mg,0.76mg,,"Chip Tortilla Blue Corn Triangle Bag (WHOLE GRAIN CORN, WATER, VEGETABLE OIL (COTTONSEED, CORN, AND/OR SUNFLOWER), CONTAINS 2% OR LESS OF: SALT, RED 40, BLUE 1, YELLOW 5, YELLOW 6.)",,2025-06-04T13:57:19.764901
246096542,Corn Tortilla,27,It's Thyme,,Build Your Own Add Ons/Sides (Choose Up to Five),2 Ct Portion (47g),80,1g,0g,0g,0mg,5mg,17g,2g,0g,2g,0mg,1.08mg,,"Tortilla Corn White 5.75"" Die Cut (WATER, WHOLE GRAIN CORN, CONTAINS 2% OR LESS OF THE FOLLOWING: GLYCERIN, PRESERVATIVES (PROPIONIC ACID, SORBIC ACID, BENZOIC ACID, FUMARIC ACID, SODIUM HYDROXIDE), XANTHAN GUM.)",,2025-06-04T13:57:20.352312
246068648,Glaze Balsamic MYO,17,Red Mango,All Day,Booster (Choose Your Ingredients),2 Teasoon (11g),20,0g,0g,NA,0mg,0mg,5g,NA,NA,0g,0mg,0mg,,"Sauce Balsamic Glaze (Cooked Grape Must, ""Aceto Balsamico Di Modena P.G.I."" (Wine, Vinegar, Concentrated and Cooked Grape Must, Caramel Color, Antioxidant: Sulphur Dioxide), Wine Vinegar, Caramel Color, Modified Corn Starch, Xanthan Gum.)",,2025-06-04T13:57:22.810208
246068647,Mozzarella Cheese,17,Red Mango,All Day,Booster (Choose Your Ingredients),3 oz Portion (85g),220,13g,9g,0g,55mg,530mg,2g,0g,< 1g,21g,665mg,0.19mg,,"Cheese Mozzarella Shred LMPS Feather (LOW MOISTURE PART SKIM MOZZARELLA CHEESE (PASTEURIZED PART SKIM MILK, CHEESE CULTURES, SALT, ENZYMES), POWDERED CELLULOSE TO PREVENT CAKING AND NATAMYCIN TO PROTECT FLAVOR FOR SHREDDED PRODUCT ONLY.)",,2025-06-04T13:57:23.481216
246068649,MYO Roasted Cherry Tomato,17,Red Mango,All Day,Booster (Choose Your Ingredients),2 oz Portion (57g),110,9g,1g,0g,0mg,180mg,8g,2g,6g,2g,0mg,0.00mg,,"Tomato Whole Cherry Oven Roasted In Oil Unpeeled Bag Roland 32 OZ (TOMATOES, SUNFLOWER OIL, GARLIC, SALT, OREGANO.)",,2025-06-04T13:57:24.199252
246068650,Olive Oil,17,Red Mango,All Day,Booster (Choose Your Ingredients),Teaspoon (5g),40,4.5g,0.5g,0g,0mg,0mg,0g,0g,0g,0g,0mg,0.03mg,,Oil Olive Extra Virgin Imported Italy Salad Btl 1 Lt (EXTRA VIRGIN OLIVE OIL),,2025-06-04T13:57:24.928529
246068652,Pesto No Nuts  MYO,17,Red Mango,All Day,Booster (Choose Your Ingredients),1 oz Portion (28g),100,10g,2g,0g,< 5mg,100mg,< 1g,< 1g,0g,2g,NA,NA,,"Fz Pesto Basil Sauce without Nuts (SOYBEAN OIL, BASIL, WATER, ROMANO CHEESE-GRATED, (PART SKIM SHEEPS MILK, CHEESE CULTURE, SALT, RENNET, CELLULOSE, CALCIUM PROPIONATE), EXTRA VIRGIN OLIVE OIL, GARLIC, SALT, GRANULATED GARLIC, BLACK PEPPER.)",,2025-06-04T13:57:25.623805
246068651,Roasted Red Pepper,17,Red Mango,All Day,Booster (Choose Your Ingredients),2 oz Portion (57g),10,0g,0g,0g,0mg,160mg,2g,0g,2g,0g,NA,NA,,"Cnd Fire Roasted Pld Red Bell Pepper (BELL PEPPERS, WATER, SALT, AND CITRIC ACID)",,2025-06-04T13:57:26.308983
246068602,Bacon,17,Red Mango,All Day,Buffalo Ranch (Choose Your Ingredients),3 Slice Portion (25g),120,120g,10g,0g,20mg,520mg,0g,0g,1g,6g,NA,NA,,"Bacon Pork Ckd Laid Out Applewood Smkd R (BACON CURED WITH WATER, SEA SALT, CANE SUGAR, NATURAL FLAVORS. NO NITRATE OR NITRATE ADDED EXCEPT AS NATURALLY OCCURING IN SEA SALT AND CELERY JUICE POWDER. *NO ARTIFICIAL INGREDIENTS, MINIMALLY PROCESSED.)",,2025-06-04T13:57:26.972076
246068603,Cheese Cheddar Shredded,17,Red Mango,All Day,Buffalo Ranch (Choose Your Ingredients),2 oz Portion (57g),220,18g,10g,0g,60mg,360mg,0g,0g,0g,12g,395mg,0.00mg,,"Cheese Cheddar Mild Shredded Feather (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES AND ANNATTO (IF COLORED). POTATO STARCH AND POWDERED CELLULOSE ADDED TO PREVENT CAKING.)",,2025-06-04T13:57:27.636874
246068604,Chicken Strip,17,Red Mango,All Day,Buffalo Ranch (Choose Your Ingredients),3 oz Portion (85g),120,2.5g,0.5g,0g,60mg,320mg,1g,0g,0g,22g,12mg,1.01mg,,"Seasoned Chicken Breast Strip (BONELESS, SKINLESS CHICKEN BREAST STRIPS WITH RIB MEAT, WATER, SEASONING [MALTODEXTRIN, SALT, SUGAR, CHICKEN STOCK, VEGETABLE STOCK (CARROT, ONION, CELERY), FLAVORS, CARROT POWDER AND GARLIC POWDER], MODIFIED FOOD STARCH, SODIUM PHOSPHATES, SOY PROTEIN CONCENTRATE, SEA SALT.)",,2025-06-04T13:57:28.300056
246068606,Hot Sauce,17,Red Mango,All Day,Buffalo Ranch (Choose Your Ingredients),.5 oz Portion (14g),0,0g,0g,0g,0mg,380mg,0g,0g,0g,0g,NA,NA,,"Sauce Hot Monarch 1 GA (AGED CAYENNE RED PEPPERS, VINEGAR, SALT, XANTHAN GUM)",,2025-06-04T13:57:29.038778
246068605,Ranch Dressing,17,Red Mango,All Day,Buffalo Ranch (Choose Your Ingredients),Tablespoon (28g),110,12g,2g,0g,< 5mg,190mg,1g,0g,0g,0g,0mg,0mg,,"Dressing Ranch Buttermilk Tff Homestyle (SOYBEAN OIL, WATER, BUTTERMILK, VINEGAR, CONTAINS LESS THAN 2% OF: EGG YOLK, SALT, MODIFIED FOOD STARCH, MONOSODIUM GLUTAMATE, BUTTERMILK SOLIDS, GARLIC, XANTHAN GUM, SPICE, CITRIC ACID, SORBIC ACID, ONION, NATURAL FLAVOR, CALCIUM DISODIUM EDTA TO PROTECT FLAVOR, YEAST EXTRACT, SUNFLOWER OIL.)",,2025-06-04T13:57:29.711305
246068608,Chicken Strip,17,Red Mango,All Day,Caprese (Choose Your Ingredients),3 oz Portion (85g),120,2.5g,0.5g,0g,60mg,320mg,1g,0g,0g,22g,12mg,1.01mg,,"Seasoned Chicken Breast Strip (BONELESS, SKINLESS CHICKEN BREAST STRIPS WITH RIB MEAT, WATER, SEASONING [MALTODEXTRIN, SALT, SUGAR, CHICKEN STOCK, VEGETABLE STOCK (CARROT, ONION, CELERY), FLAVORS, CARROT POWDER AND GARLIC POWDER], MODIFIED FOOD STARCH, SODIUM PHOSPHATES, SOY PROTEIN CONCENTRATE, SEA SALT.)",,2025-06-04T13:57:30.398604
246068607,Mozzarella Cheese,17,Red Mango,All Day,Caprese (Choose Your Ingredients),2 oz Portion (57g),140,9g,6g,0g,35mg,350mg,2g,0g,< 1g,14g,443mg,0.12mg,,"Cheese Mozzarella Shred LMPS Feather (LOW MOISTURE PART SKIM MOZZARELLA CHEESE (PASTEURIZED PART SKIM MILK, CHEESE CULTURES, SALT, ENZYMES), POWDERED CELLULOSE TO PREVENT CAKING AND NATAMYCIN TO PROTECT FLAVOR FOR SHREDDED PRODUCT ONLY.)",,2025-06-04T13:57:31.083933
246068609,MYO Roasted Cherry Tomato,17,Red Mango,All Day,Caprese (Choose Your Ingredients),1 oz Portion (28g),60,4.5g,0g,0g,0mg,90mg,4g,< 1g,3g,< 1g,0mg,0.00mg,,"Tomato Whole Cherry Oven Roasted In Oil Unpeeled Bag Roland 32 OZ (TOMATOES, SUNFLOWER OIL, GARLIC, SALT, OREGANO.)",,2025-06-04T13:57:31.751351
246068610,Pesto No Nuts  MYO,17,Red Mango,All Day,Caprese (Choose Your Ingredients),1 oz Portion (28g),100,10g,2g,0g,< 5mg,100mg,< 1g,< 1g,0g,2g,NA,NA,,"Fz Pesto Basil Sauce without Nuts (SOYBEAN OIL, BASIL, WATER, ROMANO CHEESE-GRATED, (PART SKIM SHEEPS MILK, CHEESE CULTURE, SALT, RENNET, CELLULOSE, CALCIUM PROPIONATE), EXTRA VIRGIN OLIVE OIL, GARLIC, SALT, GRANULATED GARLIC, BLACK PEPPER.)",,2025-06-04T13:57:32.412975
